station,datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,season,PM25_Category,year
Dingling,2013-03-02,34.041666666666664,41.708333333333336,25.083333333333332,56.375,875.0,24.708333333333332,-0.3958333333333333,1023.7291666666666,-16.116666666666667,0.0,0.9291666666666667,Spring,Moderate,2013
Dingling,2013-03-03,43.833333333333336,65.33333333333333,23.041666666666668,47.041666666666664,862.5,41.0,5.329166666666667,1011.3125,-12.995833333333332,0.0,1.3625,Spring,Unhealthy (Sensitive),2013
Dingling,2013-03-04,17.541666666666668,28.75,9.166666666666666,22.416666666666668,400.0,76.91666666666667,9.237499999999999,1014.4041666666667,-13.466666666666667,0.0,2.3833333333333333,Spring,Moderate,2013
Dingling,2013-03-05,105.375,117.20833333333333,36.375,58.375,1187.375,86.5,6.4624999999999995,1007.7958333333332,-9.0,0.0,0.7666666666666666,Spring,Unhealthy,2013
Dingling,2013-03-06,220.79166666666666,225.0,71.25,96.33333333333333,2166.5,73.125,7.345833333333334,1004.3458333333333,-4.766666666666667,0.0,1.0416666666666667,Spring,Very Unhealthy,2013
Dingling,2013-03-07,141.41666666666666,152.875,48.083333333333336,97.41666666666667,1879.0,60.333333333333336,9.2375,999.2291666666666,-3.8958333333333335,0.0,1.0083333333333333,Spring,Unhealthy,2013
Dingling,2013-03-08,146.16666666666666,217.0,33.27923333333333,56.753883333333334,1685.3333333333333,87.58333333333333,12.0375,996.1541666666667,-2.8708333333333336,0.0,2.1041666666666665,Spring,Unhealthy,2013
Dingling,2013-03-09,59.833333333333336,223.66666666666666,12.958333333333334,24.291666666666668,662.4166666666666,100.95833333333333,7.1125,1001.6666666666666,-11.379166666666668,0.0,3.2916666666666665,Spring,Unhealthy,2013
Dingling,2013-03-10,25.791666666666668,41.416666666666664,11.25,15.5,379.1666666666667,94.0,7.291666666666667,1017.0166666666668,-16.716666666666665,0.0,2.3458333333333337,Spring,Moderate,2013
Dingling,2013-03-11,117.70833333333333,150.16666666666666,61.958333333333336,68.08333333333333,1328.9583333333333,90.66666666666667,5.3625,1010.5083333333333,-8.420833333333333,0.0,1.2583333333333333,Spring,Unhealthy,2013
Dingling,2013-03-12,138.08333333333334,136.79166666666666,27.333333333333332,70.58333333333333,1545.5,43.041666666666664,5.1875,1005.9083333333333,-0.6583333333333333,2.1,1.2083333333333333,Spring,Unhealthy,2013
Dingling,2013-03-13,10.958333333333334,15.416666666666666,5.041666666666667,12.75,262.5,85.70833333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.129166666666667,Spring,Good,2013
Dingling,2013-03-14,107.83333333333333,107.0,35.916666666666664,64.54166666666667,1253.9166666666667,81.29166666666667,3.4875000000000003,1018.3125,-4.691666666666666,0.0,1.5,Spring,Unhealthy,2013
Dingling,2013-03-15,204.16666666666666,190.33333333333334,49.708333333333336,79.95833333333333,1641.5416666666667,62.666666666666664,5.666666666666667,1011.3583333333332,-2.4458333333333333,0.0,0.9375,Spring,Very Unhealthy,2013
Dingling,2013-03-16,237.5,219.375,42.791666666666664,83.29166666666667,2053.875,93.625,8.870833333333334,1013.5416666666666,-0.3625,0.0,1.4875,Spring,Very Unhealthy,2013
Dingling,2013-03-17,326.5,290.5,45.416666666666664,107.54166666666667,2641.3333333333335,104.16666666666667,9.525,998.8541666666666,1.6333333333333335,0.0,1.0416666666666667,Spring,Hazardous,2013
Dingling,2013-03-18,33.708333333333336,63.666666666666664,5.916666666666667,15.833333333333334,429.1666666666667,93.41666666666667,8.670833333333333,998.2333333333332,-11.441666666666668,0.0,3.6916666666666664,Spring,Moderate,2013
Dingling,2013-03-19,45.0,33.291666666666664,4.0,28.25,612.5,35.666666666666664,1.2333333333333334,1005.9625,-0.7791666666666667,9.0,1.4000000000000001,Spring,Unhealthy (Sensitive),2013
Dingling,2013-03-20,31.041666666666668,23.916666666666668,5.833333333333333,18.833333333333332,475.0,63.208333333333336,1.3875000000000002,1013.85,-4.633333333333334,12.0,1.2750000000000001,Spring,Moderate,2013
Dingling,2013-03-21,132.625,117.20833333333333,10.375,43.625,1016.6666666666666,40.833333333333336,3.158333333333333,1001.9083333333333,-2.275,0.0,0.9833333333333334,Spring,Unhealthy,2013
Dingling,2013-03-22,55.208333333333336,90.58333333333333,10.916666666666666,25.875,554.1666666666666,75.83333333333333,6.7875000000000005,1008.2291666666666,-7.575,0.0,2.275,Spring,Unhealthy,2013
Dingling,2013-03-23,50.791666666666664,65.79166666666667,17.416666666666668,37.125,783.2916666666666,45.791666666666664,4.045833333333333,1005.6833333333334,-7.529166666666666,0.0,2.475,Spring,Unhealthy (Sensitive),2013
Dingling,2013-03-24,13.708333333333334,19.625,4.75,12.291666666666666,266.6666666666667,78.98451666666666,4.829166666666667,1013.0333333333333,-14.558333333333332,0.0,1.9749999999999999,Spring,Moderate,2013
Dingling,2013-03-25,88.08333333333333,108.375,25.833333333333332,52.083333333333336,1179.1666666666667,47.39754166666666,4.675,1012.1291666666666,-6.8500000000000005,0.0,1.4041666666666668,Spring,Unhealthy,2013
Dingling,2013-03-26,177.66666666666666,203.0,41.708333333333336,76.45833333333333,1424.8541666666667,39.383225,6.333333333333333,1004.3708333333334,-3.3541666666666665,0.0,1.0,Spring,Very Unhealthy,2013
Dingling,2013-03-27,108.625,116.66666666666667,16.958333333333332,35.0,872.9166666666666,61.191691666666664,10.112499999999999,1002.2041666666668,-7.304166666666667,0.0,2.6458333333333335,Spring,Unhealthy,2013
Dingling,2013-03-28,13.25,18.541666666666668,4.0,13.083333333333334,250.0,86.875,7.841666666666666,1012.1166666666667,-14.670833333333334,0.0,2.1416666666666666,Spring,Moderate,2013
Dingling,2013-03-29,45.125,66.375,14.958333333333334,30.625,904.125,64.18993333333333,5.641666666666667,1013.15,-9.179166666666667,0.0,1.7458333333333333,Spring,Unhealthy (Sensitive),2013
Dingling,2013-03-30,81.33333333333333,103.75,43.958333333333336,42.458333333333336,1345.75,65.08333333333333,6.2749999999999995,1013.5124999999999,-4.366666666666666,0.0,1.8666666666666665,Spring,Unhealthy,2013
Dingling,2013-03-31,146.79166666666666,142.70833333333334,11.166666666666666,51.958333333333336,1037.4166666666667,16.958333333333332,4.720833333333333,1010.025,1.7333333333333334,0.0,1.6291666666666667,Spring,Unhealthy,2013
Dingling,2013-04-01,92.33333333333333,134.33333333333334,13.458333333333334,33.125,1016.625,55.791666666666664,10.304166666666667,1008.6625,-6.05,0.0,3.0375,Spring,Unhealthy,2013
Dingling,2013-04-02,66.04166666666667,91.83333333333333,19.583333333333332,33.416666666666664,833.25,88.62700833333334,10.345833333333333,1008.0958333333333,-7.625,0.0,1.2333333333333334,Spring,Unhealthy,2013
Dingling,2013-04-03,118.04166666666667,191.25,32.25,42.208333333333336,1212.4166666666667,86.33333333333333,11.954166666666666,1003.3791666666666,-1.8166666666666667,0.0,1.6583333333333332,Spring,Unhealthy,2013
Dingling,2013-04-04,56.166666666666664,78.16666666666667,21.041666666666668,46.666666666666664,1370.7916666666667,42.5,7.575,1006.025,-0.3958333333333333,8.9,1.2416666666666667,Spring,Unhealthy,2013
Dingling,2013-04-05,53.791666666666664,41.875,5.625,21.958333333333332,883.2916666666666,51.625,8.058333333333334,1010.1374999999999,-1.6041666666666667,1.7000000000000002,2.3000000000000003,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-06,11.625,14.75,5.291666666666667,12.166666666666666,266.6666666666667,73.92098333333333,8.741666666666667,1007.4375,-9.833333333333334,0.0,1.8291666666666666,Spring,Good,2013
Dingling,2013-04-07,65.625,96.04166666666667,21.625,37.583333333333336,891.625,53.416666666666664,8.320833333333333,999.3375,-2.2291666666666665,0.0,1.4208333333333334,Spring,Unhealthy,2013
Dingling,2013-04-08,18.958333333333332,86.79166666666667,3.4583333333333335,6.041666666666667,229.16666666666666,84.91666666666667,8.5,1003.7583333333333,-12.637500000000001,0.0,5.879166666666666,Spring,Moderate,2013
Dingling,2013-04-09,10.75,18.916666666666668,3.0,5.041666666666667,200.0,97.20833333333333,7.6000000000000005,1011.4250000000001,-10.166666666666666,0.0,3.9791666666666665,Spring,Good,2013
Dingling,2013-04-10,10.833333333333334,16.375,3.875,11.166666666666666,270.8333333333333,82.9684,7.425,1010.7791666666667,-10.095833333333333,0.0,2.595833333333333,Spring,Good,2013
Dingling,2013-04-11,11.875,25.541666666666668,3.5714,21.6746875,325.0,75.02355,10.016666666666667,1009.4,-11.608333333333334,0.0,1.9041666666666668,Spring,Good,2013
Dingling,2013-04-12,41.916666666666664,73.375,11.416666666666666,39.208333333333336,572.9166666666666,54.849691666666665,13.5,1003.4250000000001,-6.283333333333334,0.0,1.1666666666666667,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-13,33.458333333333336,62.041666666666664,6.869033333333333,17.71275,362.5,66.87044166666666,16.5625,995.9291666666667,-2.1625,0.0,2.9583333333333335,Spring,Moderate,2013
Dingling,2013-04-14,25.916666666666668,71.95833333333333,8.708333333333334,17.25,350.0,87.04166666666667,12.283333333333333,1001.0958333333333,-8.404166666666667,0.0,1.9708333333333332,Spring,Moderate,2013
Dingling,2013-04-15,71.91666666666667,160.08333333333334,29.625,40.833333333333336,1025.0,70.83333333333333,12.554166666666667,994.4875000000001,-0.5583333333333333,0.0,1.95,Spring,Unhealthy,2013
Dingling,2013-04-16,44.375,103.625,17.916666666666668,22.541666666666668,729.1666666666666,80.95833333333333,14.7125,997.75,-1.5958333333333332,0.0,2.7541666666666664,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-17,45.25,72.41666666666667,12.625,32.041666666666664,562.5,80.83333333333333,12.387500000000001,1002.65,-3.0416666666666665,0.0,2.841666666666667,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-18,6.875,13.75,2.9642666666666666,7.75,225.0,84.45076666666667,10.975,1013.8083333333334,-14.645833333333334,0.0,2.4291666666666667,Spring,Good,2013
Dingling,2013-04-19,42.041666666666664,64.33333333333333,14.791666666666666,30.666666666666668,658.3333333333334,63.583333333333336,6.966666666666666,1015.1916666666666,-2.725,0.0,2.3125,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-20,74.70833333333333,74.70833333333333,8.791666666666666,34.291666666666664,675.0,59.291666666666664,9.295833333333333,1011.7875,-0.7875,0.0,1.4916666666666665,Spring,Unhealthy,2013
Dingling,2013-04-21,110.45833333333333,110.45833333333333,18.980566666666665,45.133045833333334,833.3333333333334,71.16679166666667,12.116666666666667,1008.9541666666668,1.175,0.0,1.5083333333333335,Spring,Unhealthy,2013
Dingling,2013-04-22,182.75,176.33333333333334,30.541666666666668,52.583333333333336,1220.6666666666667,42.041666666666664,12.362499999999999,1005.0625,5.029166666666667,0.0,1.3666666666666665,Spring,Very Unhealthy,2013
Dingling,2013-04-23,182.66666666666666,172.625,17.625,57.416666666666664,1133.3333333333333,28.541666666666668,12.0375,1002.3458333333333,7.195833333333333,0.6,1.2874999999999999,Spring,Very Unhealthy,2013
Dingling,2013-04-24,69.83333333333333,65.75,5.583333333333333,24.833333333333332,508.3333333333333,52.916666666666664,14.954166666666666,1001.9291666666667,0.12083333333333329,0.0,2.858333333333333,Spring,Unhealthy,2013
Dingling,2013-04-25,9.125,23.041666666666668,3.8333333333333335,12.333333333333334,237.5,79.66666666666667,15.958333333333334,1004.15,-7.608333333333333,0.0,2.5375,Spring,Good,2013
Dingling,2013-04-26,46.083333333333336,83.08333333333333,22.125,28.625,416.6666666666667,86.04166666666667,17.1375,1001.2208333333333,-3.091666666666667,0.0,1.5875000000000001,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-27,54.208333333333336,105.41666666666667,26.333333333333332,28.208333333333332,708.3333333333334,103.33333333333333,18.349999999999998,1001.9833333333332,-0.3083333333333333,0.0,1.5374999999999999,Spring,Unhealthy (Sensitive),2013
Dingling,2013-04-28,71.70833333333333,108.16666666666667,36.375,36.5,1249.9583333333333,94.29166666666667,16.770833333333332,1001.4958333333334,1.4666666666666668,0.0,1.8208333333333335,Spring,Unhealthy,2013
Dingling,2013-04-29,10.791666666666666,35.583333333333336,3.25,4.75,247.91666666666666,100.43770833333333,22.412499999999998,1002.875,-8.416666666666666,0.0,2.9583333333333335,Spring,Good,2013
Dingling,2013-04-30,15.958333333333334,36.791666666666664,6.458333333333333,19.458333333333332,304.1666666666667,86.31368333333334,22.1875,1004.8833333333333,-9.216666666666667,0.0,2.3375,Spring,Moderate,2013
Dingling,2013-05-01,43.375,91.04166666666667,14.875,41.916666666666664,604.1666666666666,87.08333333333333,17.7,1006.0625,-1.5166666666666666,0.0,1.6624999999999999,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-02,75.54166666666667,118.16666666666667,36.125,47.833333333333336,941.6666666666666,92.25,18.954166666666666,1003.0916666666667,2.7916666666666665,0.0,2.591666666666667,Spring,Unhealthy,2013
Dingling,2013-05-03,63.25,86.91666666666667,21.166666666666668,24.208333333333332,791.6666666666666,121.25,18.404166666666665,1007.65,5.466666666666666,0.0,2.095833333333333,Spring,Unhealthy,2013
Dingling,2013-05-04,98.83333333333333,128.66666666666666,16.5,28.375,779.1666666666666,118.54166666666667,18.7375,1007.4041666666667,7.125,0.0,1.5916666666666668,Spring,Unhealthy,2013
Dingling,2013-05-05,131.95833333333334,181.45833333333334,29.041666666666668,31.708333333333332,1016.5416666666666,143.625,20.895833333333332,1007.3041666666667,9.641666666666667,0.0,1.2375,Spring,Unhealthy,2013
Dingling,2013-05-06,211.5,236.83333333333334,27.5,29.416666666666668,1449.8333333333333,153.08485,23.391666666666666,1005.2958333333332,10.808333333333332,0.0,1.5374999999999999,Spring,Very Unhealthy,2013
Dingling,2013-05-07,139.0,178.16666666666666,32.083333333333336,36.0,1066.625,151.58333333333334,23.425,1005.8833333333333,10.229166666666666,0.0,1.5250000000000001,Spring,Unhealthy,2013
Dingling,2013-05-08,156.625,178.125,50.290933333333335,44.030675,1470.625,109.5668,21.079166666666666,1004.9375,10.583333333333334,0.0,1.7166666666666668,Spring,Very Unhealthy,2013
Dingling,2013-05-09,54.166666666666664,67.70833333333333,6.278933333333334,35.67613333333333,570.8333333333334,53.1355,17.645833333333332,1000.6916666666666,10.904166666666667,0.0,1.4041666666666668,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-10,27.625,41.625,3.375,16.833333333333332,320.8333333333333,59.166666666666664,21.641666666666666,992.4833333333332,-1.0,0.0,2.4250000000000003,Spring,Moderate,2013
Dingling,2013-05-11,13.583333333333334,32.791666666666664,4.375,22.041666666666668,202.08333333333334,69.21650833333334,24.391666666666666,986.6833333333334,-4.2375,0.0,2.6666666666666665,Spring,Moderate,2013
Dingling,2013-05-12,20.25,58.291666666666664,6.5,24.375,275.0,82.5,23.166666666666668,991.2041666666668,-4.095833333333333,0.0,1.4666666666666668,Spring,Moderate,2013
Dingling,2013-05-13,60.708333333333336,127.25,30.625,37.75,1054.125,95.79166666666667,22.45,993.4958333333334,2.1166666666666667,0.0,1.5708333333333335,Spring,Unhealthy,2013
Dingling,2013-05-14,24.333333333333332,83.58333333333333,5.875,29.666666666666668,304.1666666666667,93.625,24.916666666666668,999.2375000000001,0.09166666666666667,0.0,2.4875000000000003,Spring,Moderate,2013
Dingling,2013-05-15,39.041666666666664,126.70833333333333,26.291666666666668,22.791666666666668,825.0,115.375,22.675,1007.0916666666667,4.283333333333333,0.0,1.7,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-16,74.25,139.70833333333334,17.25,30.791666666666668,814.5833333333334,109.20347500000001,21.47083333333333,1007.5833333333334,8.779166666666667,0.0,1.8541666666666667,Spring,Unhealthy,2013
Dingling,2013-05-17,119.375,172.45833333333334,19.875,39.666666666666664,954.0833333333334,102.50376666666666,20.891666666666666,1002.6666666666666,11.866666666666667,0.0,1.6541666666666668,Spring,Unhealthy,2013
Dingling,2013-05-18,146.66666666666666,179.25,17.541666666666668,38.166666666666664,1241.4583333333333,81.04713333333333,20.912499999999998,997.1374999999999,13.704166666666666,0.0,1.9708333333333332,Spring,Unhealthy,2013
Dingling,2013-05-19,53.041666666666664,134.20833333333334,6.083333333333333,22.75,579.1666666666666,64.58333333333333,20.462500000000002,991.7833333333333,2.3874999999999997,0.0,3.4458333333333333,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-20,26.458333333333332,83.41666666666667,8.416666666666666,10.875,287.5,93.41666666666667,22.895833333333332,991.3625000000001,-2.4791666666666665,0.0,2.725,Spring,Moderate,2013
Dingling,2013-05-21,71.83333333333333,184.04166666666666,24.0,30.041666666666668,816.5625,128.862325,23.208333333333332,990.775,8.095833333333333,0.0,1.4041666666666668,Spring,Unhealthy,2013
Dingling,2013-05-22,80.5,148.0,28.666666666666668,30.166666666666668,1283.1666666666667,119.31794166666667,23.84583333333333,1001.4958333333334,6.854166666666667,0.0,1.5958333333333332,Spring,Unhealthy,2013
Dingling,2013-05-23,54.416666666666664,95.16666666666667,18.666666666666668,34.666666666666664,879.125,95.95994166666667,23.53333333333333,1001.3125,5.741666666666667,0.0,1.0791666666666668,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-24,41.458333333333336,66.75,10.333333333333334,20.916666666666668,800.0,83.5,24.974999999999998,1003.1374999999999,9.466666666666667,0.0,1.8499999999999999,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-25,59.333333333333336,89.54166666666667,18.75,25.958333333333332,933.25,122.16666666666667,25.099999999999998,1001.5333333333333,11.4125,0.0,1.9000000000000001,Spring,Unhealthy,2013
Dingling,2013-05-26,85.16666666666667,102.16666666666667,22.5,31.875,1129.125,58.5,21.474999999999998,999.9333333333334,16.275000000000002,2.1,2.2666666666666666,Spring,Unhealthy,2013
Dingling,2013-05-27,41.583333333333336,33.541666666666664,3.875,12.541666666666666,577.0833333333334,60.55545833333333,18.591666666666665,998.8208333333333,15.183333333333332,1.5,0.9583333333333334,Spring,Unhealthy (Sensitive),2013
Dingling,2013-05-28,63.583333333333336,75.75,3.4166666666666665,38.375,737.5,19.958333333333332,19.741666666666667,996.8208333333333,14.012500000000001,0.4,0.7999999999999999,Spring,Unhealthy,2013
Dingling,2013-05-29,11.25,38.916666666666664,3.6666666666666665,11.625,191.66666666666666,62.833333333333336,24.208333333333332,1000.25,0.4166666666666667,0.0,3.2458333333333336,Spring,Good,2013
Dingling,2013-05-30,30.25,78.16666666666667,8.916666666666666,31.125,395.8333333333333,90.91065833333333,25.962500000000002,996.9208333333332,3.5375,0.0,1.8666666666666665,Spring,Moderate,2013
Dingling,2013-05-31,92.125,153.16666666666666,22.833333333333332,31.541666666666668,900.0,134.70833333333334,24.804166666666664,993.6625,12.8125,0.0,1.4416666666666667,Spring,Unhealthy,2013
Dingling,2013-06-01,47.333333333333336,58.041666666666664,3.8333333333333335,19.083333333333332,512.5,91.875,25.454166666666666,997.6458333333334,5.7250000000000005,0.0,1.3291666666666666,Summer,Unhealthy (Sensitive),2013
Dingling,2013-06-02,155.95833333333334,189.58333333333334,39.875,39.291666666666664,1783.125,77.75,21.545833333333334,996.1166666666667,14.262500000000001,0.0,1.1958333333333333,Summer,Very Unhealthy,2013
Dingling,2013-06-03,112.125,130.16666666666666,11.708333333333334,18.708333333333332,1224.6666666666667,143.66666666666666,26.1875,996.0166666666668,13.158333333333333,0.0,1.3083333333333333,Summer,Unhealthy,2013
Dingling,2013-06-04,115.04166666666667,114.125,12.875,26.833333333333332,2083.1666666666665,89.41666666666667,20.695833333333333,1003.125,16.433333333333334,24.3,1.2916666666666667,Summer,Unhealthy,2013
Dingling,2013-06-05,103.375,83.29166666666667,4.666666666666667,33.0,2087.2916666666665,25.0,18.7,1003.3375,17.337500000000002,4.6,1.4916666666666665,Summer,Unhealthy,2013
Dingling,2013-06-06,88.45833333333333,78.25,5.958333333333333,33.833333333333336,2316.4583333333335,9.958333333333334,19.220833333333335,1001.5124999999999,17.6875,1.0,0.9125000000000001,Summer,Unhealthy,2013
Dingling,2013-06-07,119.20833333333333,82.5,5.208333333333333,32.833333333333336,1962.0833333333333,9.041666666666666,20.008333333333333,999.7833333333333,18.849999999999998,31.1,0.8708333333333332,Summer,Unhealthy,2013
Dingling,2013-06-08,115.625,75.29166666666667,6.559333333333334,31.020712500000002,2245.6666666666665,4.094916666666666,19.579166666666666,999.0124999999999,18.695833333333333,0.5,0.7041666666666667,Summer,Unhealthy,2013
Dingling,2013-06-09,22.25,19.75,3.255933333333333,13.353754166666667,608.3333333333334,35.129016666666665,18.25,1002.0583333333334,16.404166666666665,7.8999999999999995,0.9,Summer,Moderate,2013
Dingling,2013-06-10,15.916666666666666,19.25,3.1666666666666665,14.708333333333334,329.1666666666667,42.31528333333333,20.6375,1003.6125000000001,13.904166666666667,0.0,0.9291666666666667,Summer,Moderate,2013
Dingling,2013-06-11,55.791666666666664,48.0,3.369033333333333,15.247245833333332,495.8333333333333,87.53565833333333,21.283333333333335,999.4458333333333,13.733333333333334,0.0,1.7833333333333332,Summer,Unhealthy,2013
Dingling,2013-06-12,72.75,61.916666666666664,8.291666666666666,14.875,824.9583333333334,124.38608333333333,22.0,998.9666666666667,13.383333333333333,0.0,1.4749999999999999,Summer,Unhealthy,2013
Dingling,2013-06-13,128.125,119.04166666666667,23.333333333333332,18.166666666666668,1108.25,157.58333333333334,24.6125,999.375,15.004166666666668,0.0,1.625,Summer,Unhealthy,2013
Dingling,2013-06-14,121.5,144.91666666666666,16.541666666666668,27.541666666666668,837.5,154.54166666666666,26.441666666666666,998.9541666666668,12.5,0.0,2.2875,Summer,Unhealthy,2013
Dingling,2013-06-15,123.25,152.625,23.708333333333332,26.625,1345.6666666666667,141.41666666666666,25.570833333333336,998.2875,15.145833333333334,0.0,1.1125,Summer,Unhealthy,2013
Dingling,2013-06-16,156.29166666666666,139.54166666666666,7.375,20.625,1570.7083333333333,67.45833333333333,22.325,995.1125000000001,18.349999999999998,2.4,0.6375000000000001,Summer,Very Unhealthy,2013
Dingling,2013-06-17,38.208333333333336,44.041666666666664,3.1666666666666665,11.041666666666666,716.625,87.16666666666667,26.287499999999998,992.7208333333333,16.670833333333334,0.0,1.3208333333333333,Summer,Unhealthy (Sensitive),2013
Dingling,2013-06-18,26.916666666666668,46.833333333333336,3.4583333333333335,14.5,495.8333333333333,118.08333333333333,28.170833333333334,988.9916666666667,15.008333333333333,0.0,1.4541666666666666,Summer,Moderate,2013
Dingling,2013-06-19,23.083333333333332,48.0,3.4166666666666665,12.0,487.5,102.95833333333333,29.445833333333336,993.7541666666666,14.4,0.0,1.3583333333333334,Summer,Moderate,2013
Dingling,2013-06-20,29.291666666666668,57.458333333333336,3.3333333333333335,19.375,520.8333333333334,93.94199166666665,27.09166666666667,998.5416666666666,16.76666666666667,0.0,0.9791666666666666,Summer,Moderate,2013
Dingling,2013-06-21,28.25,59.916666666666664,6.916666666666667,24.958333333333332,554.1666666666666,71.45833333333333,26.879166666666666,1000.2875,16.9625,0.0,1.5416666666666667,Summer,Moderate,2013
Dingling,2013-06-22,30.916666666666668,37.708333333333336,3.0,17.958333333333332,512.5,29.458333333333332,22.183333333333334,999.6333333333333,18.133333333333333,5.1,1.0250000000000001,Summer,Moderate,2013
Dingling,2013-06-23,24.875,32.416666666666664,3.625,12.541666666666666,475.0,83.20833333333333,25.916666666666668,994.7958333333332,16.287499999999998,0.0,1.3916666666666666,Summer,Moderate,2013
Dingling,2013-06-24,108.08333333333333,109.125,3.6666666666666665,23.333333333333332,970.7916666666666,111.29166666666667,24.325,993.6541666666667,18.912499999999998,4.5,1.5125000000000002,Summer,Unhealthy,2013
Dingling,2013-06-25,75.375,69.54166666666667,4.416666666666667,12.625,1074.8333333333333,66.29166666666667,21.691666666666666,991.8208333333333,19.491666666666667,2.0999999999999996,1.1958333333333333,Summer,Unhealthy,2013
Dingling,2013-06-26,111.25,94.5,3.0416666666666665,19.291666666666668,1412.3333333333333,120.875,26.070833333333336,988.3625000000001,20.258333333333333,0.0,1.3166666666666667,Summer,Unhealthy,2013
Dingling,2013-06-27,60.25,68.58333333333333,3.0,15.601849999999999,562.5,112.66666666666667,28.3,989.3416666666667,18.575,0.0,1.4166666666666667,Summer,Unhealthy,2013
Dingling,2013-06-28,205.79166666666666,209.54166666666666,6.291666666666667,31.916666666666668,1945.625,75.20833333333333,24.9875,992.3375,21.183333333333334,20.4,1.3958333333333333,Summer,Very Unhealthy,2013
Dingling,2013-06-29,72.75,60.041666666666664,3.0,14.875,1208.2083333333333,59.125,22.933333333333334,995.6625,20.4875,0.9,0.9500000000000001,Summer,Unhealthy,2013
Dingling,2013-06-30,199.20833333333334,174.5,4.321266666666666,38.026829166666666,2337.25,31.541666666666668,24.395833333333332,994.9333333333334,22.5125,0.9,0.8583333333333334,Summer,Very Unhealthy,2013
Dingling,2013-07-01,162.66666666666666,145.95833333333334,5.505133333333333,40.680079166666665,2185.1666666666665,25.10375,25.0,990.3041666666667,22.78333333333333,22.6,1.0958333333333334,Summer,Very Unhealthy,2013
Dingling,2013-07-02,12.416666666666666,16.833333333333332,3.9935666666666667,15.562925,558.3333333333334,73.46555833333333,28.90416666666667,986.8625000000001,17.183333333333334,1.8,2.3375,Summer,Moderate,2013
Dingling,2013-07-03,16.916666666666668,22.75,7.708333333333333,10.416666666666666,812.5,71.08333333333333,30.141666666666666,987.1166666666667,17.004166666666666,0.0,1.2,Summer,Moderate,2013
Dingling,2013-07-04,11.416666666666666,33.458333333333336,5.333333333333333,9.541666666666666,383.3333333333333,71.625,28.379166666666666,986.0583333333334,16.7625,1.5,1.3958333333333333,Summer,Good,2013
Dingling,2013-07-05,14.041666666666666,26.625,5.583333333333333,9.833333333333334,333.3333333333333,77.75,29.9375,989.3416666666667,17.05,0.0,1.2375,Summer,Moderate,2013
Dingling,2013-07-06,51.25,74.58333333333333,7.375,19.625,679.125,141.75,28.704166666666666,992.1166666666667,19.420833333333334,11.200000000000001,1.9000000000000001,Summer,Unhealthy (Sensitive),2013
Dingling,2013-07-07,70.125,72.0,4.25,13.0,675.0,133.41666666666666,26.9375,991.5124999999999,21.108333333333334,0.0,1.5666666666666667,Summer,Unhealthy,2013
Dingling,2013-07-08,65.5,61.416666666666664,3.0,20.625,583.3333333333334,77.70833333333333,26.004166666666666,993.5708333333333,22.65416666666667,5.6,1.0458333333333334,Summer,Unhealthy,2013
Dingling,2013-07-09,57.25,40.625,2.9702,29.0,654.125,32.416666666666664,24.604166666666668,994.6750000000001,22.625,2.4,0.8083333333333332,Summer,Unhealthy,2013
Dingling,2013-07-10,15.416666666666666,14.75,3.0,12.666666666666666,391.6666666666667,24.75,23.47083333333333,996.6541666666667,20.558333333333334,1.7,0.9041666666666667,Summer,Moderate,2013
Dingling,2013-07-11,23.625,31.416666666666668,2.5118,13.6208875,585.0490196078432,44.37863333333333,25.170833333333334,997.275,19.4875,0.0,0.7791666666666667,Summer,Moderate,2013
Dingling,2013-07-12,45.291666666666664,55.0,3.9992,17.243145833333333,748.2843137254903,109.58740833333333,27.104166666666668,996.8666666666667,20.825,0.0,1.3458333333333332,Summer,Unhealthy (Sensitive),2013
Dingling,2013-07-13,132.25,111.25,3.0,19.708333333333332,1166.6666666666667,99.83333333333333,27.883333333333336,998.0416666666666,22.662499999999998,0.0,1.3,Summer,Unhealthy,2013
Dingling,2013-07-14,120.33333333333333,105.70833333333333,5.666666666666667,20.5,1250.0,88.54166666666667,26.704166666666666,998.6041666666666,21.504166666666666,22.7,1.9124999999999999,Summer,Unhealthy,2013
Dingling,2013-07-15,22.375,12.958333333333334,3.0,14.393491666666668,1204.1666666666667,31.791666666666668,23.554166666666664,990.5583333333334,22.666666666666668,47.6,0.8125,Summer,Moderate,2013
